number_people,date,timestamp,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester
0,2016-07-31 02:52:20-07:00,10340,1,0,57,0,0
0,2016-07-31 03:02:20-07:00,10940,1,0,57,0,0
0,2016-07-31 03:12:21-07:00,11541,1,0,57,0,0
0,2016-07-31 03:22:22-07:00,12142,1,0,57,0,0
0,2016-07-31 03:32:23-07:00,12743,1,0,57,0,0
0,2016-07-31 03:42:23-07:00,13343,1,0,57,0,0
0,2016-07-31 03:52:24-07:00,13944,1,0,57,0,0
0,2016-07-31 04:02:24-07:00,14544,1,0,57,0,0
1,2016-07-31 04:12:25-07:00,15145,1,0,57,0,0
1,2016-07-31 04:22:26-07:00,15746,1,0,57,0,0
2,2016-07-31 04:32:26-07:00,16346,1,0,57,0,0
0,2016-07-31 04:42:27-07:00,16947,1,0,57,0,0
0,2016-07-31 04:52:28-07:00,17548,1,0,57,0,0
0,2016-07-31 05:02:29-07:00,18149,1,0,57.33,0,0
0,2016-07-31 05:12:29-07:00,18749,1,0,57.33,0,0
0,2016-07-31 05:22:30-07:00,19350,1,0,57.33,0,0
0,2016-07-31 05:32:31-07:00,19951,1,0,57.33,0,0
0,2016-07-31 05:42:31-07:00,20551,1,0,57.33,0,0
0,2016-07-31 05:52:32-07:00,21152,1,0,57.33,0,0
0,2016-07-31 06:02:33-07:00,21753,1,0,57,0,0
0,2016-07-31 06:12:33-07:00,22353,1,0,57,0,0
0,2016-07-31 06:22:34-07:00,22954,1,0,57,0,0
0,2016-07-31 06:32:35-07:00,23555,1,0,57,0,0
0,2016-07-31 06:42:35-07:00,24155,1,0,57,0,0
0,2016-07-31 06:52:36-07:00,24756,1,0,57,0,0
0,2016-07-31 07:02:36-07:00,25356,1,0,58,0,0
0,2016-07-31 07:12:37-07:00,25957,1,0,58,0,0
0,2016-07-31 07:22:38-07:00,26558,1,0,58,0,0
0,2016-07-31 07:32:38-07:00,27158,1,0,58,0,0
1,2016-07-31 07:42:39-07:00,27759,1,0,58,0,0
0,2016-07-31 07:52:40-07:00,28360,1,0,58,0,0
5,2016-07-31 08:02:41-07:00,28961,1,0,58,0,0
4,2016-07-31 08:12:42-07:00,29562,1,0,58,0,0
6,2016-07-31 08:22:43-07:00,30163,1,0,58,0,0
9,2016-07-31 08:32:44-07:00,30764,1,0,58,0,0
6,2016-07-31 08:42:48-07:00,31368,1,0,58,0,0
10,2016-07-31 08:52:53-07:00,31973,1,0,58,0,0
12,2016-07-31 09:02:55-07:00,32575,1,0,58.67,0,0
13,2016-07-31 09:12:57-07:00,33177,1,0,58.67,0,0
14,2016-07-31 09:22:59-07:00,33779,1,0,58.67,0,0
18,2016-07-31 09:33:02-07:00,34382,1,0,58.67,0,0
14,2016-07-31 09:43:05-07:00,34985,1,0,58.67,0,0
20,2016-07-31 09:53:08-07:00,35588,1,0,58.67,0,0
15,2016-07-31 10:03:12-07:00,36192,1,0,59.28,0,0
17,2016-07-31 10:13:16-07:00,36796,1,0,59.28,0,0
16,2016-07-31 10:23:19-07:00,37399,1,0,59.28,0,0
18,2016-07-31 10:33:22-07:00,38002,1,0,59.28,0,0
23,2016-07-31 10:43:26-07:00,38606,1,0,59.28,0,0
15,2016-07-31 10:53:30-07:00,39210,1,0,59.28,0,0
20,2016-07-31 11:03:34-07:00,39814,1,0,60.95,0,0
27,2016-07-31 11:13:39-07:00,40419,1,0,60.95,0,0
15,2016-07-31 11:23:43-07:00,41023,1,0,60.95,0,0
20,2016-07-31 11:33:47-07:00,41627,1,0,60.95,0,0
14,2016-07-31 11:43:51-07:00,42231,1,0,60.95,0,0
14,2016-07-31 11:53:57-07:00,42837,1,0,60.95,0,0
23,2016-07-31 12:04:10-07:00,43450,1,0,61.61,0,0
23,2016-07-31 12:14:16-07:00,44056,1,0,61.61,0,0
22,2016-07-31 12:24:23-07:00,44663,1,0,61.61,0,0
30,2016-07-31 12:34:31-07:00,45271,1,0,61.61,0,0
28,2016-07-31 12:44:37-07:00,45877,1,0,61.61,0,0
24,2016-07-31 12:54:41-07:00,46481,1,0,61.61,0,0
23,2016-07-31 13:04:44-07:00,47084,1,0,62.95,0,0
21,2016-07-31 13:14:47-07:00,47687,1,0,62.95,0,0
24,2016-07-31 13:24:52-07:00,48292,1,0,62.95,0,0
19,2016-07-31 13:34:57-07:00,48897,1,0,62.95,0,0
26,2016-07-31 13:45:04-07:00,49504,1,0,62.95,0,0
26,2016-07-31 13:55:10-07:00,50110,1,0,62.95,0,0
31,2016-07-31 14:05:16-07:00,50716,1,0,63.95,0,0
28,2016-07-31 14:15:26-07:00,51326,1,0,63.95,0,0
25,2016-07-31 14:25:30-07:00,51930,1,0,63.95,0,0
26,2016-07-31 14:35:36-07:00,52536,1,0,63.95,0,0
22,2016-07-31 14:45:41-07:00,53141,1,0,63.95,0,0
19,2016-07-31 14:55:46-07:00,53746,1,0,63.95,0,0
25,2016-07-31 15:05:49-07:00,54349,1,0,63.91,0,0
23,2016-07-31 15:15:55-07:00,54955,1,0,63.91,0,0
22,2016-07-31 15:26:02-07:00,55562,1,0,63.91,0,0
20,2016-07-31 15:36:08-07:00,56168,1,0,63.91,0,0
23,2016-07-31 15:46:16-07:00,56776,1,0,63.91,0,0
32,2016-07-31 15:56:23-07:00,57383,1,0,63.91,0,0
30,2016-07-31 16:06:31-07:00,57991,1,0,65,0,0
27,2016-07-31 16:16:37-07:00,58597,1,0,65,0,0
31,2016-07-31 16:26:43-07:00,59203,1,0,65,0,0
28,2016-07-31 16:36:53-07:00,59813,1,0,65,0,0
26,2016-07-31 16:47:01-07:00,60421,1,0,65,0,0
24,2016-07-31 16:57:07-07:00,61027,1,0,65,0,0
37,2016-07-31 17:07:18-07:00,61638,1,0,62.28,0,0
27,2016-07-31 17:17:27-07:00,62247,1,0,62.28,0,0
26,2016-07-31 17:27:31-07:00,62851,1,0,62.28,0,0
30,2016-07-31 17:37:37-07:00,63457,1,0,62.28,0,0
19,2016-07-31 17:47:42-07:00,64062,1,0,62.28,0,0
22,2016-07-31 17:57:45-07:00,64665,1,0,62.28,0,0
22,2016-07-31 18:07:49-07:00,65269,1,0,62.28,0,0
24,2016-07-31 18:17:54-07:00,65874,1,0,62.28,0,0
18,2016-07-31 18:27:59-07:00,66479,1,0,62.28,0,0
17,2016-07-31 18:38:06-07:00,67086,1,0,62.28,0,0
18,2016-07-31 18:48:11-07:00,67691,1,0,62.28,0,0
26,2016-07-31 18:58:16-07:00,68296,1,0,62.28,0,0
28,2016-07-31 19:08:20-07:00,68900,1,0,61.33,0,0
30,2016-07-31 19:18:26-07:00,69506,1,0,61.33,0,0
31,2016-07-31 19:28:33-07:00,70113,1,0,61.33,0,0
40,2016-07-31 19:38:38-07:00,70718,1,0,61.33,0,0
28,2016-07-31 19:48:43-07:00,71323,1,0,61.33,0,0
25,2016-07-31 19:58:55-07:00,71935,1,0,61.33,0,0
33,2016-07-31 20:09:02-07:00,72542,1,0,61.33,0,0
26,2016-07-31 20:19:11-07:00,73151,1,0,61.33,0,0
33,2016-07-31 20:29:26-07:00,73766,1,0,61.33,0,0
32,2016-07-31 20:39:34-07:00,74374,1,0,61.33,0,0
44,2016-07-31 20:49:43-07:00,74983,1,0,61.33,0,0
38,2016-07-31 21:00:00-07:00,75600,1,0,61.33,0,0
28,2016-07-31 21:10:08-07:00,76208,1,0,60.33,0,0
29,2016-07-31 21:20:13-07:00,76813,1,0,60.33,0,0
27,2016-07-31 21:30:23-07:00,77423,1,0,60.33,0,0
29,2016-07-31 21:40:27-07:00,78027,1,0,60.33,0,0
25,2016-07-31 21:50:46-07:00,78646,1,0,60.33,0,0
29,2016-07-31 22:00:49-07:00,79249,1,0,60.33,0,0
21,2016-07-31 22:10:54-07:00,79854,1,0,60.33,0,0
26,2016-07-31 22:20:56-07:00,80456,1,0,60.33,0,0
24,2016-07-31 22:31:00-07:00,81060,1,0,60.33,0,0
28,2016-07-31 22:41:08-07:00,81668,1,0,60.33,0,0
24,2016-07-31 22:51:23-07:00,82283,1,0,60.33,0,0
25,2016-07-31 23:01:27-07:00,82887,1,0,60,0,0
22,2016-07-31 23:11:33-07:00,83493,1,0,60,0,0
20,2016-07-31 23:21:38-07:00,84098,1,0,60,0,0
17,2016-07-31 23:31:42-07:00,84702,1,0,60,0,0
15,2016-07-31 23:41:45-07:00,85305,1,0,60,0,0
9,2016-07-31 23:51:56-07:00,85916,1,0,60,0,0
11,2016-08-01 00:01:58-07:00,118,0,0,60,0,0
11,2016-08-01 00:03:46-07:00,226,0,0,60,0,0
10,2016-08-01 00:12:04-07:00,724,0,0,60,0,0
11,2016-08-01 00:22:06-07:00,1326,0,0,60,0,0
8,2016-08-01 00:32:09-07:00,1929,0,0,60,0,0
7,2016-08-01 00:42:11-07:00,2531,0,0,60,0,0
6,2016-08-01 00:52:13-07:00,3133,0,0,60,0,0
3,2016-08-01 01:02:15-07:00,3735,0,0,59.61,0,0
0,2016-08-01 01:12:17-07:00,4337,0,0,59.61,0,0
0,2016-08-01 01:22:18-07:00,4938,0,0,59.61,0,0
0,2016-08-01 01:32:18-07:00,5538,0,0,59.61,0,0
0,2016-08-01 01:42:19-07:00,6139,0,0,59.61,0,0
0,2016-08-01 01:52:20-07:00,6740,0,0,59.61,0,0
0,2016-08-01 02:02:21-07:00,7341,0,0,59.61,0,0
0,2016-08-01 02:12:21-07:00,7941,0,0,59.61,0,0
0,2016-08-01 02:22:22-07:00,8542,0,0,59.61,0,0
0,2016-08-01 02:32:23-07:00,9143,0,0,59.61,0,0
0,2016-08-01 02:42:23-07:00,9743,0,0,59.61,0,0
0,2016-08-01 02:52:24-07:00,10344,0,0,59.61,0,0
0,2016-08-01 03:02:25-07:00,10945,0,0,60,0,0
0,2016-08-01 03:12:26-07:00,11546,0,0,60,0,0
0,2016-08-01 03:22:26-07:00,12146,0,0,60,0,0
0,2016-08-01 03:32:27-07:00,12747,0,0,60,0,0
0,2016-08-01 03:42:28-07:00,13348,0,0,60,0,0
0,2016-08-01 03:52:29-07:00,13949,0,0,60,0,0
0,2016-08-01 04:02:30-07:00,14550,0,0,59.61,0,0
0,2016-08-01 04:12:30-07:00,15150,0,0,59.61,0,0
0,2016-08-01 04:22:31-07:00,15751,0,0,59.61,0,0
1,2016-08-01 04:32:32-07:00,16352,0,0,59.61,0,0
1,2016-08-01 04:42:33-07:00,16953,0,0,59.61,0,0
1,2016-08-01 04:52:33-07:00,17553,0,0,59.61,0,0
1,2016-08-01 05:02:34-07:00,18154,0,0,59.61,0,0
0,2016-08-01 05:12:35-07:00,18755,0,0,59.61,0,0
0,2016-08-01 05:22:35-07:00,19355,0,0,59.61,0,0
0,2016-08-01 05:32:36-07:00,19956,0,0,59.61,0,0
0,2016-08-01 05:42:37-07:00,20557,0,0,59.61,0,0
2,2016-08-01 05:52:37-07:00,21157,0,0,59.61,0,0
3,2016-08-01 06:02:38-07:00,21758,0,0,60,0,0
5,2016-08-01 06:12:39-07:00,22359,0,0,60,0,0
6,2016-08-01 06:22:41-07:00,22961,0,0,60,0,0
7,2016-08-01 06:32:42-07:00,23562,0,0,60,0,0
7,2016-08-01 06:42:47-07:00,24167,0,0,60,0,0
9,2016-08-01 06:52:55-07:00,24775,0,0,60,0,0
11,2016-08-01 07:02:56-07:00,25376,0,0,60,0,0
9,2016-08-01 07:13:02-07:00,25982,0,0,60,0,0
12,2016-08-01 07:23:04-07:00,26584,0,0,60,0,0
12,2016-08-01 07:33:07-07:00,27187,0,0,60,0,0
9,2016-08-01 07:43:09-07:00,27789,0,0,60,0,0
16,2016-08-01 07:53:15-07:00,28395,0,0,60,0,0
18,2016-08-01 08:03:19-07:00,28999,0,0,60.67,0,0
14,2016-08-01 08:13:30-07:00,29610,0,0,60.67,0,0
16,2016-08-01 08:23:47-07:00,30227,0,0,60.67,0,0
21,2016-08-01 08:33:52-07:00,30832,0,0,60.67,0,0
23,2016-08-01 08:43:59-07:00,31439,0,0,60.67,0,0
24,2016-08-01 08:54:04-07:00,32044,0,0,60.67,0,0
25,2016-08-01 09:04:08-07:00,32648,0,0,61.28,0,0
16,2016-08-01 09:14:12-07:00,33252,0,0,61.28,0,0
21,2016-08-01 09:24:15-07:00,33855,0,0,61.28,0,0
13,2016-08-01 09:34:17-07:00,34457,0,0,61.28,0,0
24,2016-08-01 09:44:22-07:00,35062,0,0,61.28,0,0
23,2016-08-01 09:54:25-07:00,35665,0,0,61.28,0,0
21,2016-08-01 10:04:29-07:00,36269,0,0,61.56,0,0
18,2016-08-01 10:14:34-07:00,36874,0,0,61.56,0,0
21,2016-08-01 10:24:38-07:00,37478,0,0,61.56,0,0
24,2016-08-01 10:34:42-07:00,38082,0,0,61.56,0,0
22,2016-08-01 10:44:47-07:00,38687,0,0,61.56,0,0
23,2016-08-01 10:54:55-07:00,39295,0,0,61.56,0,0
25,2016-08-01 11:05:06-07:00,39906,0,0,62.61,0,0
27,2016-08-01 11:15:18-07:00,40518,0,0,62.61,0,0
26,2016-08-01 11:25:24-07:00,41124,0,0,62.61,0,0
21,2016-08-01 11:35:28-07:00,41728,0,0,62.61,0,0
36,2016-08-01 11:45:31-07:00,42331,0,0,62.61,0,0
35,2016-08-01 11:55:41-07:00,42941,0,0,62.61,0,0
35,2016-08-01 12:05:51-07:00,43551,0,0,62.61,0,0
31,2016-08-01 12:16:00-07:00,44160,0,0,62.61,0,0
24,2016-08-01 12:26:12-07:00,44772,0,0,62.61,0,0
25,2016-08-01 12:36:21-07:00,45381,0,0,62.61,0,0
25,2016-08-01 12:46:28-07:00,45988,0,0,62.61,0,0
19,2016-08-01 12:56:38-07:00,46598,0,0,62.61,0,0
23,2016-08-01 13:06:43-07:00,47203,0,0,63,0,0
24,2016-08-01 13:16:50-07:00,47810,0,0,63,0,0
21,2016-08-01 13:26:58-07:00,48418,0,0,63,0,0
27,2016-08-01 13:37:02-07:00,49022,0,0,63,0,0
27,2016-08-01 13:47:12-07:00,49632,0,0,63,0,0
23,2016-08-01 13:57:17-07:00,50237,0,0,63,0,0
20,2016-08-01 14:07:23-07:00,50843,0,0,63.37,0,0
21,2016-08-01 14:17:26-07:00,51446,0,0,63.37,0,0
18,2016-08-01 14:27:30-07:00,52050,0,0,63.37,0,0
19,2016-08-01 14:37:35-07:00,52655,0,0,63.37,0,0
18,2016-08-01 14:47:37-07:00,53257,0,0,63.37,0,0
20,2016-08-01 14:57:41-07:00,53861,0,0,63.37,0,0
26,2016-08-01 15:07:44-07:00,54464,0,0,63.95,0,0
25,2016-08-01 15:17:48-07:00,55068,0,0,63.95,0,0
31,2016-08-01 15:27:53-07:00,55673,0,0,63.95,0,0
27,2016-08-01 15:37:59-07:00,56279,0,0,63.95,0,0
23,2016-08-01 15:48:04-07:00,56884,0,0,63.95,0,0
27,2016-08-01 15:58:10-07:00,57490,0,0,63.95,0,0
32,2016-08-01 16:08:14-07:00,58094,0,0,63.95,0,0
36,2016-08-01 16:18:23-07:00,58703,0,0,63.95,0,0
35,2016-08-01 16:28:35-07:00,59315,0,0,63.95,0,0
40,2016-08-01 16:38:41-07:00,59921,0,0,63.95,0,0
34,2016-08-01 16:48:48-07:00,60528,0,0,63.95,0,0
37,2016-08-01 16:58:53-07:00,61133,0,0,63.95,0,0
36,2016-08-01 17:09:03-07:00,61743,0,0,63.33,0,0
57,2016-08-01 17:19:14-07:00,62354,0,0,63.33,0,0
52,2016-08-01 17:29:22-07:00,62962,0,0,63.33,0,0
49,2016-08-01 17:39:46-07:00,63586,0,0,63.33,0,0
51,2016-08-01 17:49:55-07:00,64195,0,0,63.33,0,0
52,2016-08-01 18:00:03-07:00,64803,0,0,59.33,0,0
48,2016-08-01 18:10:14-07:00,65414,0,0,59.33,0,0
46,2016-08-01 18:20:30-07:00,66030,0,0,59.33,0,0
52,2016-08-01 18:30:42-07:00,66642,0,0,59.33,0,0
49,2016-08-01 18:40:55-07:00,67255,0,0,59.33,0,0
56,2016-08-01 18:51:37-07:00,67897,0,0,59.33,0,0
44,2016-08-01 19:01:51-07:00,68511,0,0,59.33,0,0
47,2016-08-01 19:12:06-07:00,69126,0,0,59.33,0,0
45,2016-08-01 19:22:14-07:00,69734,0,0,59.33,0,0
55,2016-08-01 19:32:24-07:00,70344,0,0,59.33,0,0
52,2016-08-01 19:42:33-07:00,70953,0,0,59.33,0,0
45,2016-08-01 19:53:15-07:00,71595,0,0,59.33,0,0
45,2016-08-01 20:03:22-07:00,72202,0,0,59.33,0,0
45,2016-08-01 20:13:29-07:00,72809,0,0,59.33,0,0
46,2016-08-01 20:23:36-07:00,73416,0,0,59.33,0,0
57,2016-08-01 20:33:43-07:00,74023,0,0,59.33,0,0
57,2016-08-01 20:43:51-07:00,74631,0,0,59.33,0,0
47,2016-08-01 20:53:59-07:00,75239,0,0,59.33,0,0
50,2016-08-01 21:04:07-07:00,75847,0,0,59.33,0,0
52,2016-08-01 21:14:15-07:00,76455,0,0,59.33,0,0
46,2016-08-01 21:24:23-07:00,77063,0,0,59.33,0,0
41,2016-08-01 21:34:29-07:00,77669,0,0,59.33,0,0
41,2016-08-01 21:44:36-07:00,78276,0,0,59.33,0,0
40,2016-08-01 21:54:41-07:00,78881,0,0,59.33,0,0
38,2016-08-01 22:04:47-07:00,79487,0,0,58.54,0,0
32,2016-08-01 22:14:56-07:00,80096,0,0,58.54,0,0
30,2016-08-01 22:25:03-07:00,80703,0,0,58.54,0,0
38,2016-08-01 22:35:08-07:00,81308,0,0,58.54,0,0
40,2016-08-01 22:45:14-07:00,81914,0,0,58.54,0,0
30,2016-08-01 22:55:23-07:00,82523,0,0,58.54,0,0
21,2016-08-01 23:05:28-07:00,83128,0,0,58.54,0,0
24,2016-08-01 23:15:34-07:00,83734,0,0,58.54,0,0
18,2016-08-01 23:25:39-07:00,84339,0,0,58.54,0,0
21,2016-08-01 23:35:42-07:00,84942,0,0,58.54,0,0
24,2016-08-01 23:45:45-07:00,85545,0,0,58.54,0,0
13,2016-08-01 23:55:48-07:00,86148,0,0,58.54,0,0
13,2016-08-02 00:05:50-07:00,350,0,0,57.72,0,0
13,2016-08-02 00:06:32-07:00,392,0,0,57.72,0,0
16,2016-08-02 00:15:56-07:00,956,0,0,57.72,0,0
12,2016-08-02 00:25:59-07:00,1559,0,0,57.72,0,0
11,2016-08-02 00:36:02-07:00,2162,0,0,57.72,0,0
8,2016-08-02 00:46:05-07:00,2765,0,0,57.72,0,0
8,2016-08-02 00:56:06-07:00,3366,0,0,57.72,0,0
4,2016-08-02 01:06:08-07:00,3968,0,0,57.54,0,0
1,2016-08-02 01:16:09-07:00,4569,0,0,57.54,0,0
0,2016-08-02 01:26:10-07:00,5170,0,0,57.54,0,0
2,2016-08-02 01:36:11-07:00,5771,0,0,57.54,0,0
0,2016-08-02 01:46:11-07:00,6371,0,0,57.54,0,0
0,2016-08-02 01:56:12-07:00,6972,0,0,57.54,0,0
0,2016-08-02 02:06:13-07:00,7573,0,0,57.39,0,0
1,2016-08-02 02:16:13-07:00,8173,0,0,57.39,0,0
0,2016-08-02 02:26:14-07:00,8774,0,0,57.39,0,0
1,2016-08-02 02:36:15-07:00,9375,0,0,57.39,0,0
0,2016-08-02 02:46:15-07:00,9975,0,0,57.39,0,0
0,2016-08-02 02:56:16-07:00,10576,0,0,57.39,0,0
0,2016-08-02 03:06:16-07:00,11176,0,0,56.67,0,0
0,2016-08-02 03:16:17-07:00,11777,0,0,56.67,0,0
0,2016-08-02 03:26:17-07:00,12377,0,0,56.67,0,0
0,2016-08-02 03:36:18-07:00,12978,0,0,56.67,0,0
0,2016-08-02 03:46:19-07:00,13579,0,0,56.67,0,0
0,2016-08-02 03:56:19-07:00,14179,0,0,56.67,0,0
0,2016-08-02 04:06:20-07:00,14780,0,0,57,0,0
0,2016-08-02 04:16:20-07:00,15380,0,0,57,0,0
0,2016-08-02 04:26:21-07:00,15981,0,0,57,0,0
0,2016-08-02 04:36:22-07:00,16582,0,0,57,0,0
1,2016-08-02 04:46:22-07:00,17182,0,0,57,0,0
2,2016-08-02 04:56:23-07:00,17783,0,0,57,0,0
2,2016-08-02 05:06:24-07:00,18384,0,0,57,0,0
2,2016-08-02 05:16:25-07:00,18985,0,0,57,0,0
1,2016-08-02 05:26:26-07:00,19586,0,0,57,0,0
2,2016-08-02 05:36:27-07:00,20187,0,0,57,0,0
1,2016-08-02 05:46:28-07:00,20788,0,0,57,0,0
4,2016-08-02 05:56:28-07:00,21388,0,0,57,0,0
8,2016-08-02 06:06:29-07:00,21989,0,0,57,0,0
10,2016-08-02 06:16:33-07:00,22593,0,0,57,0,0
13,2016-08-02 06:26:35-07:00,23195,0,0,57,0,0
13,2016-08-02 06:36:40-07:00,23800,0,0,57,0,0
14,2016-08-02 06:46:43-07:00,24403,0,0,57,0,0
11,2016-08-02 06:56:46-07:00,25006,0,0,57,0,0
13,2016-08-02 07:06:47-07:00,25607,0,0,57,0,0
8,2016-08-02 07:16:49-07:00,26209,0,0,57,0,0
9,2016-08-02 07:26:50-07:00,26810,0,0,57,0,0
14,2016-08-02 07:36:52-07:00,27412,0,0,57,0,0
12,2016-08-02 07:46:54-07:00,28014,0,0,57,0,0
17,2016-08-02 07:56:59-07:00,28619,0,0,57,0,0
18,2016-08-02 08:07:04-07:00,29224,0,0,57.28,0,0
20,2016-08-02 08:17:07-07:00,29827,0,0,57.28,0,0
21,2016-08-02 08:27:13-07:00,30433,0,0,57.28,0,0
23,2016-08-02 08:37:20-07:00,31040,0,0,57.28,0,0
19,2016-08-02 08:47:29-07:00,31649,0,0,57.28,0,0
22,2016-08-02 08:57:33-07:00,32253,0,0,57.28,0,0
23,2016-08-02 09:07:37-07:00,32857,0,0,57.67,0,0
19,2016-08-02 09:17:41-07:00,33461,0,0,57.67,0,0
14,2016-08-02 09:27:46-07:00,34066,0,0,57.67,0,0
16,2016-08-02 09:37:48-07:00,34668,0,0,57.67,0,0
15,2016-08-02 09:47:50-07:00,35270,0,0,57.67,0,0
23,2016-08-02 09:57:53-07:00,35873,0,0,57.67,0,0
20,2016-08-02 10:07:57-07:00,36477,0,0,58.67,0,0
20,2016-08-02 10:18:02-07:00,37082,0,0,58.67,0,0
17,2016-08-02 10:28:07-07:00,37687,0,0,58.67,0,0
25,2016-08-02 10:38:10-07:00,38290,0,0,58.67,0,0
25,2016-08-02 10:48:14-07:00,38894,0,0,58.67,0,0
27,2016-08-02 10:58:18-07:00,39498,0,0,58.67,0,0
27,2016-08-02 11:08:23-07:00,40103,0,0,60,0,0
27,2016-08-02 11:18:28-07:00,40708,0,0,60,0,0
31,2016-08-02 11:28:32-07:00,41312,0,0,60,0,0
29,2016-08-02 11:38:37-07:00,41917,0,0,60,0,0
33,2016-08-02 11:48:42-07:00,42522,0,0,60,0,0
31,2016-08-02 11:58:49-07:00,43129,0,0,60,0,0
27,2016-08-02 12:08:55-07:00,43735,0,0,61.28,0,0
36,2016-08-02 12:19:01-07:00,44341,0,0,61.28,0,0
30,2016-08-02 12:29:07-07:00,44947,0,0,61.28,0,0
29,2016-08-02 12:39:11-07:00,45551,0,0,61.28,0,0
36,2016-08-02 12:49:34-07:00,46174,0,0,61.28,0,0
31,2016-08-02 12:59:42-07:00,46782,0,0,61.28,0,0
24,2016-08-02 13:09:49-07:00,47389,0,0,61.67,0,0
23,2016-08-02 13:19:55-07:00,47995,0,0,61.67,0,0
27,2016-08-02 13:29:58-07:00,48598,0,0,61.67,0,0
22,2016-08-02 13:40:03-07:00,49203,0,0,61.67,0,0
20,2016-08-02 13:50:08-07:00,49808,0,0,61.67,0,0
16,2016-08-02 14:00:12-07:00,50412,0,0,62.95,0,0
21,2016-08-02 14:10:16-07:00,51016,0,0,62.95,0,0
22,2016-08-02 14:20:21-07:00,51621,0,0,62.95,0,0
25,2016-08-02 14:30:27-07:00,52227,0,0,62.95,0,0
18,2016-08-02 14:40:31-07:00,52831,0,0,62.95,0,0
15,2016-08-02 14:50:40-07:00,53440,0,0,62.95,0,0
27,2016-08-02 15:00:42-07:00,54042,0,0,63.39,0,0
23,2016-08-02 15:10:48-07:00,54648,0,0,63.39,0,0
32,2016-08-02 15:20:52-07:00,55252,0,0,63.39,0,0
36,2016-08-02 15:30:57-07:00,55857,0,0,63.39,0,0
32,2016-08-02 15:41:04-07:00,56464,0,0,63.39,0,0
31,2016-08-02 15:51:42-07:00,57102,0,0,63.39,0,0
32,2016-08-02 16:02:09-07:00,57729,0,0,63,0,0
38,2016-08-02 16:29:00-07:00,59340,0,0,63,0,0
38,2016-08-02 16:39:09-07:00,59949,0,0,63,0,0
44,2016-08-02 16:49:16-07:00,60556,0,0,63,0,0
37,2016-08-02 16:59:26-07:00,61166,0,0,63,0,0
43,2016-08-02 17:09:33-07:00,61773,0,0,63,0,0
54,2016-08-02 17:19:40-07:00,62380,0,0,63,0,0
43,2016-08-02 17:29:48-07:00,62988,0,0,63,0,0
42,2016-08-02 17:39:54-07:00,63594,0,0,63,0,0
42,2016-08-02 17:50:01-07:00,64201,0,0,63,0,0
41,2016-08-02 18:00:09-07:00,64809,0,0,60.05,0,0
40,2016-08-02 18:10:25-07:00,65425,0,0,60.05,0,0
45,2016-08-02 18:20:37-07:00,66037,0,0,60.05,0,0
42,2016-08-02 18:30:46-07:00,66646,0,0,60.05,0,0
46,2016-08-02 18:40:54-07:00,67254,0,0,60.05,0,0
49,2016-08-02 18:51:42-07:00,67902,0,0,60.05,0,0
36,2016-08-02 19:01:51-07:00,68511,0,0,60.05,0,0
39,2016-08-02 19:12:02-07:00,69122,0,0,60.05,0,0
51,2016-08-02 19:22:13-07:00,69733,0,0,60.05,0,0
49,2016-08-02 19:32:23-07:00,70343,0,0,60.05,0,0
46,2016-08-02 19:42:32-07:00,70952,0,0,60.05,0,0
60,2016-08-02 19:52:55-07:00,71575,0,0,60.05,0,0
45,2016-08-02 20:03:10-07:00,72190,0,0,58.72,0,0
50,2016-08-02 20:13:32-07:00,72812,0,0,58.72,0,0
52,2016-08-02 20:23:48-07:00,73428,0,0,58.72,0,0
54,2016-08-02 20:33:57-07:00,74037,0,0,58.72,0,0
57,2016-08-02 20:44:07-07:00,74647,0,0,58.72,0,0
59,2016-08-02 20:54:18-07:00,75258,0,0,58.72,0,0
64,2016-08-02 21:04:28-07:00,75868,0,0,57.06,0,0
49,2016-08-02 21:14:41-07:00,76481,0,0,57.06,0,0
52,2016-08-02 21:24:50-07:00,77090,0,0,57.06,0,0
46,2016-08-02 21:35:02-07:00,77702,0,0,57.06,0,0
40,2016-08-02 21:45:12-07:00,78312,0,0,57.06,0,0
38,2016-08-02 21:55:21-07:00,78921,0,0,57.06,0,0
32,2016-08-02 22:05:29-07:00,79529,0,0,56.67,0,0
23,2016-08-02 22:15:33-07:00,80133,0,0,56.67,0,0
29,2016-08-02 22:25:38-07:00,80738,0,0,56.67,0,0
25,2016-08-02 22:35:42-07:00,81342,0,0,56.67,0,0
38,2016-08-02 22:45:48-07:00,81948,0,0,56.67,0,0
30,2016-08-02 22:55:56-07:00,82556,0,0,56.67,0,0
30,2016-08-02 23:06:03-07:00,83163,0,0,57,0,0
24,2016-08-02 23:16:09-07:00,83769,0,0,57,0,0
33,2016-08-02 23:26:16-07:00,84376,0,0,57,0,0
19,2016-08-02 23:36:21-07:00,84981,0,0,57,0,0
18,2016-08-02 23:46:26-07:00,85586,0,0,57,0,0
15,2016-08-02 23:56:31-07:00,86191,0,0,57,0,0
15,2016-08-03 00:06:31-07:00,391,0,0,57.61,0,0
9,2016-08-03 00:06:35-07:00,395,0,0,57.61,0,0
13,2016-08-03 00:16:39-07:00,999,0,0,57.61,0,0
8,2016-08-03 00:26:41-07:00,1601,0,0,57.61,0,0
5,2016-08-03 00:36:44-07:00,2204,0,0,57.61,0,0
